name	dataset	caption	audio_path	mel_path	duration
Beer Bottle Drop And Break 02.wav	adobe	beer bottle drop and break 	adobe/Crashes/Beer Bottle Drop And Break 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Beer Bottle Drop And Break 02_mel.npy	2.5813333333333333
Beer Bottle On Cinder Block Smash 01.wav	adobe	beer bottle on cinder block smash 	adobe/Crashes/Beer Bottle On Cinder Block Smash 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Beer Bottle On Cinder Block Smash 01_mel.npy	1.7630625
Beer Bottle On Cinder Block Smash 02.wav	adobe	beer bottle on cinder block smash 	adobe/Crashes/Beer Bottle On Cinder Block Smash 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Beer Bottle On Cinder Block Smash 02_mel.npy	1.5733125
Beer Bottle Two Drop And Break 01.wav	adobe	beer bottle two drop and break 	adobe/Crashes/Beer Bottle Two Drop And Break 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Beer Bottle Two Drop And Break 01_mel.npy	2.570666666666667
Big Debris Glass Metal Wood 01.wav	adobe	big debris glass metal wood 	adobe/Crashes/Big Debris Glass Metal Wood 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Big Debris Glass Metal Wood 01_mel.npy	5.5
Big Debris Glass Metal Wood 02.wav	adobe	big debris glass metal wood 	adobe/Crashes/Big Debris Glass Metal Wood 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Big Debris Glass Metal Wood 02_mel.npy	7.425020833333333
Big Debris Glass Metal Wood 03.wav	adobe	big debris glass metal wood 	adobe/Crashes/Big Debris Glass Metal Wood 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Big Debris Glass Metal Wood 03_mel.npy	7.1959375
Big Debris Glass Metal Wood 04.wav	adobe	big debris glass metal wood 	adobe/Crashes/Big Debris Glass Metal Wood 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Big Debris Glass Metal Wood 04_mel.npy	5.631375
Block Concrete Piece Dropping On Cement 04.wav	adobe	block concrete piece dropping on cement 	adobe/Crashes/Block Concrete Piece Dropping On Cement 04.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Block Concrete Piece Dropping On Cement 04_mel.npy	0.666375
Bottle Break 01.wav	adobe	bottle break 	adobe/Crashes/Bottle Break 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Bottle Break 01_mel.npy	1.145333333333333
Bowl Break On Cement 02.wav	adobe	bowl break on cement 	adobe/Crashes/Bowl Break On Cement 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Bowl Break On Cement 02_mel.npy	1.3070833333333334
Box Full Of Broken Ceramics Dropped 03.wav	adobe	box full of broken ceramics dropped 	adobe/Crashes/Box Full Of Broken Ceramics Dropped 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Box Full Of Broken Ceramics Dropped 03_mel.npy	1.2127291666666666
Brick Building 01.wav	adobe	brick building 	adobe/Crashes/Brick Building 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Brick Building 01_mel.npy	3.333666666666667
Brick On Car 01.wav	adobe	brick on car 	adobe/Crashes/Brick On Car 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Brick On Car 01_mel.npy	3.8642083333333335
Brick On Car 02.wav	adobe	brick on car 	adobe/Crashes/Brick On Car 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Brick On Car 02_mel.npy	3.530666666666667
Brick On Pavement 01.wav	adobe	brick on pavement 	adobe/Crashes/Brick On Pavement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Brick On Pavement 01_mel.npy	2.7466666666666666
Brick Smash On Pavement 01.wav	adobe	brick smash on pavement 	adobe/Crashes/Brick Smash On Pavement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Brick Smash On Pavement 01_mel.npy	3.445333333333333
Brick Tumble Down 01.wav	adobe	brick tumble down 	adobe/Crashes/Brick Tumble Down 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Brick Tumble Down 01_mel.npy	5.465145833333334
Bricks Dropped Rapid Fire On Car 01.wav	adobe	bricks dropped rapid fire on car 	adobe/Crashes/Bricks Dropped Rapid Fire On Car 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Bricks Dropped Rapid Fire On Car 01_mel.npy	5.930666666666666
Bulb Break 02.wav	adobe	bulb break 	adobe/Crashes/Bulb Break 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Bulb Break 02_mel.npy	0.6572291666666666
Car Concrete Dropping On Car 01.wav	adobe	car concrete dropping on car 	adobe/Crashes/Car Concrete Dropping On Car 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car Concrete Dropping On Car 01_mel.npy	2.794666666666666
Car Concrete Dropping On Car With Debris 01.wav	adobe	car concrete dropping on car with debris 	adobe/Crashes/Car Concrete Dropping On Car With Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car Concrete Dropping On Car With Debris 01_mel.npy	3.4506666666666668
Car Crushing 01.wav	adobe	car crushing 	adobe/Crashes/Car Crushing 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car Crushing 01_mel.npy	7.050666666666666
Car Fender Bender 01.wav	adobe	car fender bender 	adobe/Crashes/Car Fender Bender 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car Fender Bender 01_mel.npy	3.1573333333333333
Car Fender Bender With Glass Debris 01.wav	adobe	car fender bender with glass debris 	adobe/Crashes/Car Fender Bender With Glass Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car Fender Bender With Glass Debris 01_mel.npy	2.400125
Car Metal Debris 01.wav	adobe	car metal debris 	adobe/Crashes/Car Metal Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car Metal Debris 01_mel.npy	6.2508333333333335
Car Metal Debris 02.wav	adobe	car metal debris 	adobe/Crashes/Car Metal Debris 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car Metal Debris 02_mel.npy	3.0674166666666665
Car Metal Debris 03.wav	adobe	car metal debris 	adobe/Crashes/Car Metal Debris 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car Metal Debris 03_mel.npy	3.4851875
Car With Glass Debris 02.wav	adobe	car with glass debris 	adobe/Crashes/Car With Glass Debris 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car With Glass Debris 02_mel.npy	3.653333333333333
Car With Glass Debris 03.wav	adobe	car with glass debris 	adobe/Crashes/Car With Glass Debris 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car With Glass Debris 03_mel.npy	2.9120625
Car With Rim Rocking On Pavement 01.wav	adobe	car with rim rocking on pavement 	adobe/Crashes/Car With Rim Rocking On Pavement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car With Rim Rocking On Pavement 01_mel.npy	6.0906666666666665
Car With Rim Rocking On Pavement Short 01.wav	adobe	car with rim rocking on pavement short 	adobe/Crashes/Car With Rim Rocking On Pavement Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car With Rim Rocking On Pavement Short 01_mel.npy	3.424
Car With Slight Glass Debris 01.wav	adobe	car with slight glass debris 	adobe/Crashes/Car With Slight Glass Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car With Slight Glass Debris 01_mel.npy	2.271583333333333
Car With Slight Glass Debris 02.wav	adobe	car with slight glass debris 	adobe/Crashes/Car With Slight Glass Debris 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Car With Slight Glass Debris 02_mel.npy	2.199
Cement Block Drop On Gravel 01.wav	adobe	cement block drop on gravel 	adobe/Crashes/Cement Block Drop On Gravel 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Cement Block Drop On Gravel 01_mel.npy	0.816
Ceramic And Glass Debris Falling On Concrete 01.wav	adobe	ceramic and glass debris falling on concrete 	adobe/Crashes/Ceramic And Glass Debris Falling On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic And Glass Debris Falling On Concrete 01_mel.npy	1.2226666666666666
Ceramic And Metal Waiter Dropping Tray On Concrete 01.wav	adobe	ceramic and metal waiter dropping tray on concrete 	adobe/Crashes/Ceramic And Metal Waiter Dropping Tray On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic And Metal Waiter Dropping Tray On Concrete 01_mel.npy	2.389333333333333
Ceramic Bowl Breaking On Concrete 01.wav	adobe	ceramic bowl breaking on concrete 	adobe/Crashes/Ceramic Bowl Breaking On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Bowl Breaking On Concrete 01_mel.npy	1.8053333333333328
Ceramic Bowl Smashing On Concrete 01.wav	adobe	ceramic bowl smashing on concrete 	adobe/Crashes/Ceramic Bowl Smashing On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Bowl Smashing On Concrete 01_mel.npy	1.4453333333333334
Ceramic Breaking On Concrete 01.wav	adobe	ceramic breaking on concrete 	adobe/Crashes/Ceramic Breaking On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Breaking On Concrete 01_mel.npy	2.182333333333333
Ceramic Debris Falling On Cement 12.wav	adobe	ceramic debris falling on cement 	adobe/Crashes/Ceramic Debris Falling On Cement 12.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Debris Falling On Cement 12_mel.npy	2.059333333333333
Ceramic Debris Falling On Cement 16.wav	adobe	ceramic debris falling on cement 	adobe/Crashes/Ceramic Debris Falling On Cement 16.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Debris Falling On Cement 16_mel.npy	2.6453333333333333
Ceramic Debris Falling On Wood Boardwalk 07.wav	adobe	ceramic debris falling on wood boardwalk 	adobe/Crashes/Ceramic Debris Falling On Wood Boardwalk 07.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Debris Falling On Wood Boardwalk 07_mel.npy	7.693333333333333
Ceramic Debris Hitting Cement 07.wav	adobe	ceramic debris hitting cement 	adobe/Crashes/Ceramic Debris Hitting Cement 07.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Debris Hitting Cement 07_mel.npy	1.2106666666666666
Ceramic Debris Hitting Wood Boardwalk 01.wav	adobe	ceramic debris hitting wood boardwalk 	adobe/Crashes/Ceramic Debris Hitting Wood Boardwalk 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Debris Hitting Wood Boardwalk 01_mel.npy	1.350666666666667
Ceramic Glass Debris On Wood 22.wav	adobe	ceramic glass debris on wood 	adobe/Crashes/Ceramic Glass Debris On Wood 22.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Glass Debris On Wood 22_mel.npy	1.3093333333333332
Ceramic On Ceramic Debris 03.wav	adobe	ceramic on ceramic debris 	adobe/Crashes/Ceramic On Ceramic Debris 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic On Ceramic Debris 03_mel.npy	1.064
Ceramic Sculpture Breaking On Concrete 01.wav	adobe	ceramic sculpture breaking on concrete 	adobe/Crashes/Ceramic Sculpture Breaking On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Ceramic Sculpture Breaking On Concrete 01_mel.npy	1.4666666666666666
Cinder Block Dropping On Glass Debris 01.wav	adobe	cinder block dropping on glass debris 	adobe/Crashes/Cinder Block Dropping On Glass Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Cinder Block Dropping On Glass Debris 01_mel.npy	1.8906666666666667
Concrete Debris Drop On Hollow Wood 12.wav	adobe	concrete debris drop on hollow wood 	adobe/Crashes/Concrete Debris Drop On Hollow Wood 12.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Debris Drop On Hollow Wood 12_mel.npy	3.018666666666667
Concrete Debris Drop On Hollow Wood 17.wav	adobe	concrete debris drop on hollow wood 	adobe/Crashes/Concrete Debris Drop On Hollow Wood 17.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Debris Drop On Hollow Wood 17_mel.npy	3.482666666666667
Concrete Dropping On Glass And Wood Debris Short 01.wav	adobe	concrete dropping on glass and wood debris short 	adobe/Crashes/Concrete Dropping On Glass And Wood Debris Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Dropping On Glass And Wood Debris Short 01_mel.npy	2.176
Concrete Dropping On Glass And Wood Debris Short 02.wav	adobe	concrete dropping on glass and wood debris short 	adobe/Crashes/Concrete Dropping On Glass And Wood Debris Short 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Dropping On Glass And Wood Debris Short 02_mel.npy	1.5146875
Concrete Dropping On Glass Debris Short 01.wav	adobe	concrete dropping on glass debris short 	adobe/Crashes/Concrete Dropping On Glass Debris Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Dropping On Glass Debris Short 01_mel.npy	1.5626875
Concrete Dropping On Metal And Plastic Debris Short 01.wav	adobe	concrete dropping on metal and plastic debris short 	adobe/Crashes/Concrete Dropping On Metal And Plastic Debris Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Dropping On Metal And Plastic Debris Short 01_mel.npy	2.1866666666666665
Concrete Dropping On Metal Debris Short 01.wav	adobe	concrete dropping on metal debris short 	adobe/Crashes/Concrete Dropping On Metal Debris Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Dropping On Metal Debris Short 01_mel.npy	2.933333333333333
Concrete Dropping On Metal Objects With Metallic Ring Short 01.wav	adobe	concrete dropping on metal objects with metallic ring short 	adobe/Crashes/Concrete Dropping On Metal Objects With Metallic Ring Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Dropping On Metal Objects With Metallic Ring Short 01_mel.npy	3.264
Concrete Dropping On Wood And Glass Debris Short 01.wav	adobe	concrete dropping on wood and glass debris short 	adobe/Crashes/Concrete Dropping On Wood And Glass Debris Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Dropping On Wood And Glass Debris Short 01_mel.npy	1.338666666666667
Concrete Dropping On Wood Debris Short 01.wav	adobe	concrete dropping on wood debris short 	adobe/Crashes/Concrete Dropping On Wood Debris Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Dropping On Wood Debris Short 01_mel.npy	1.1146666666666667
Concrete Falling On Car Hood 01.wav	adobe	concrete falling on car hood 	adobe/Crashes/Concrete Falling On Car Hood 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Falling On Car Hood 01_mel.npy	1.8267291666666667
Concrete Pieces Dropping On Glass Debris 01.wav	adobe	concrete pieces dropping on glass debris 	adobe/Crashes/Concrete Pieces Dropping On Glass Debris 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Pieces Dropping On Glass Debris 01_mel.npy	2.232
Concrete Smashing On Wood And Glass Debris Short 02.wav	adobe	concrete smashing on wood and glass debris short 	adobe/Crashes/Concrete Smashing On Wood And Glass Debris Short 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Smashing On Wood And Glass Debris Short 02_mel.npy	1.984
Concrete Smashing Through Wood Debris On Pavement Short 01.wav	adobe	concrete smashing through wood debris on pavement short 	adobe/Crashes/Concrete Smashing Through Wood Debris On Pavement Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Concrete Smashing Through Wood Debris On Pavement Short 01_mel.npy	2.3466666666666667
Crane Crush Car 01.wav	adobe	crane crush car 	adobe/Crashes/Crane Crush Car 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Crane Crush Car 01_mel.npy	5.408
Crane Crush Car 02.wav	adobe	crane crush car 	adobe/Crashes/Crane Crush Car 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Crane Crush Car 02_mel.npy	4.757333333333333
Crane Drop Car Short 01.wav	adobe	crane drop car short 	adobe/Crashes/Crane Drop Car Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Crane Drop Car Short 01_mel.npy	1.3333333333333333
Crane Drop Car Short 02.wav	adobe	crane drop car short 	adobe/Crashes/Crane Drop Car Short 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Crane Drop Car Short 02_mel.npy	1.79125
Crash Metal Wood Heavy Thud 03.wav	adobe	crash metal wood heavy thud 	adobe/Crashes/Crash Metal Wood Heavy Thud 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Crash Metal Wood Heavy Thud 03_mel.npy	1.0485625
DVD Player Dropping On Pavement 01.wav	adobe	dvd player dropping on pavement 	adobe/Crashes/DVD Player Dropping On Pavement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/DVD Player Dropping On Pavement 01_mel.npy	2.349333333333333
DVD Player Slamming On Pavement 01.wav	adobe	dvd player slamming on pavement 	adobe/Crashes/DVD Player Slamming On Pavement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/DVD Player Slamming On Pavement 01_mel.npy	2.5440625
DVD Player Throwing Down Stairs 01.wav	adobe	dvd player throwing down stairs 	adobe/Crashes/DVD Player Throwing Down Stairs 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/DVD Player Throwing Down Stairs 01_mel.npy	3.0260208333333334
DVD Player Tumbling Down Stairs Short 01.wav	adobe	dvd player tumbling down stairs short 	adobe/Crashes/DVD Player Tumbling Down Stairs Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/DVD Player Tumbling Down Stairs Short 01_mel.npy	2.114208333333333
DVD Player Tumbling On Pavement 01.wav	adobe	dvd player tumbling on pavement 	adobe/Crashes/DVD Player Tumbling On Pavement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/DVD Player Tumbling On Pavement 01_mel.npy	2.3139375
DVD Player Tumbling On Pavement 02.wav	adobe	dvd player tumbling on pavement 	adobe/Crashes/DVD Player Tumbling On Pavement 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/DVD Player Tumbling On Pavement 02_mel.npy	2.6545625
Debris Glass Debris Dropping On Pavement Short 01.wav	adobe	debris glass debris dropping on pavement short 	adobe/Crashes/Debris Glass Debris Dropping On Pavement Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Debris Glass Debris Dropping On Pavement Short 01_mel.npy	1.3922708333333331
Debris Glass Debris Dumping On Pavement 01.wav	adobe	debris glass debris dumping on pavement 	adobe/Crashes/Debris Glass Debris Dumping On Pavement 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Debris Glass Debris Dumping On Pavement 01_mel.npy	1.1524583333333334
Debris Plastic Dropping On Cement 05.wav	adobe	debris plastic dropping on cement 	adobe/Crashes/Debris Plastic Dropping On Cement 05.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Debris Plastic Dropping On Cement 05_mel.npy	1.0853333333333333
Debris Plastic Dropping On Cement 06.wav	adobe	debris plastic dropping on cement 	adobe/Crashes/Debris Plastic Dropping On Cement 06.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Debris Plastic Dropping On Cement 06_mel.npy	0.6895
Debris Plastic Dropping On Cement 08.wav	adobe	debris plastic dropping on cement 	adobe/Crashes/Debris Plastic Dropping On Cement 08.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Debris Plastic Dropping On Cement 08_mel.npy	1.12
Debris Thrown Books 02.wav	adobe	debris thrown books 	adobe/Crashes/Debris Thrown Books 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Debris Thrown Books 02_mel.npy	1.7343541666666666
Debris Wood And Metal Hitting Cement 03.wav	adobe	debris wood and metal hitting cement 	adobe/Crashes/Debris Wood And Metal Hitting Cement 03.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Debris Wood And Metal Hitting Cement 03_mel.npy	2.3838541666666666
Glass And Hollow Wood Debris Scraping On Concrete 01.wav	adobe	glass and hollow wood debris scraping on concrete 	adobe/Crashes/Glass And Hollow Wood Debris Scraping On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Glass And Hollow Wood Debris Scraping On Concrete 01_mel.npy	2.2453333333333334
Glass And Hollow Wood Debris Sliding On Concrete 01.wav	adobe	glass and hollow wood debris sliding on concrete 	adobe/Crashes/Glass And Hollow Wood Debris Sliding On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Glass And Hollow Wood Debris Sliding On Concrete 01_mel.npy	1.9828958333333333
Glass And Metal Debris Falling On Concrete Short 01.wav	adobe	glass and metal debris falling on concrete short 	adobe/Crashes/Glass And Metal Debris Falling On Concrete Short 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Glass And Metal Debris Falling On Concrete Short 01_mel.npy	1.7013333333333334
Glass And Metal Debris Sliding On Concrete 01.wav	adobe	glass and metal debris sliding on concrete 	adobe/Crashes/Glass And Metal Debris Sliding On Concrete 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Glass And Metal Debris Sliding On Concrete 01_mel.npy	2.691333333333333
Glass And Wood Debris Crunching 01.wav	adobe	glass and wood debris crunching 	adobe/Crashes/Glass And Wood Debris Crunching 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Glass And Wood Debris Crunching 01_mel.npy	2.624
Glass And Wood Debris Searching Through 01.wav	adobe	glass and wood debris searching through 	adobe/Crashes/Glass And Wood Debris Searching Through 01.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Glass And Wood Debris Searching Through 01_mel.npy	2.115
Glass And Wood Debris Searching Through 02.wav	adobe	glass and wood debris searching through 	adobe/Crashes/Glass And Wood Debris Searching Through 02.wav	/home/tiger/nfs/data/old_data/melnat_16k_raw/adobe/Crashes/Glass And Wood Debris Searching Through 02_mel.npy	3.473
